171,71477357,7:52:12,2020-02-13,0.5,17.0,6824.4,35.56,61.83,37.87
172,71477358,7:55:17,2020-02-13,18.0,2379.0,5701.4,59.53,66.23,54.63
173,71438771,7:57:08,2020-02-13,2.4,585.0,3709.7,60.94,65.01,17.09
174,80092948,8:03:47,2020-02-13,17.2,6137.0,64521.1,63.42,65.85,122.16
175,71477357,8:07:12,2020-02-13,30.4,869.0,6824.4,32.38,64.44,37.87
176,80074580,8:09:21,2020-02-13,12.5,1882.0,14274.7,60.78,66.46,60.84
177,71477358,8:10:17,2020-02-13,2.8,542.0,5701.6,61.61,66.33,54.63
178,80092945,8:13:26,2020-02-13,29.9,3792.0,21125.3,56.93,63.33,182.09
179,71438771,8:27:08,2020-02-13,1.5,555.0,3710.0,59.61,62.07,17.09
180,71477357,8:37:12,2020-02-13,5.0,839.0,6824.8,57.64,63.04,37.88
181,71477358,8:40:17,2020-02-13,2.7,544.0,5702.0,60.2,64.49,54.64
182,71438771,8:42:08,2020-02-13,2.5,566.0,3710.2,59.2,63.05,17.09
183,80092948,8:48:47,2020-02-13,24.4,6157.0,64525.7,60.54,63.72,122.18
184,80074580,8:54:21,2020-02-13,9.3,1888.0,14276.1,61.0,65.33,60.85
185,71477358,8:55:17,2020-02-13,18.7,1327.0,5702.2,52.04,64.48,54.64
186,80092945,8:58:26,2020-02-13,41.4,3702.0,21128.5,53.21,62.63,182.12
187,71438771,9:12:07,2020-02-13,3.7,570.0,3710.5,58.9,62.54,17.1
188,80092948,9:18:47,2020-02-13,12.6,5677.0,64528.8,61.54,63.45,122.19
189,80074581,9:20:39,2020-02-13,0.6,5879.0,19069.1,65.6,65.66,1.1
190,71477357,9:22:12,2020-02-13,0.1,6.0,6824.9,46.56,59.86,37.88
191,80074580,9:24:20,2020-02-13,14.5,1895.0,14277.1,59.68,66.59,60.86
192,71477358,9:25:17,2020-02-13,40.8,2863.0,5702.6,52.71,65.77,54.64
193,80092945,9:28:26,2020-02-13,55.6,4205.0,21130.4,52.27,63.55,182.13
194,80092945,9:43:26,2020-02-13,67.7,4470.0,21131.5,49.36,63.56,182.15
195,80074581,9:50:39,2020-02-13,0.7,5854.0,19071.9,66.28,66.34,1.1
196,71438771,9:57:08,2020-02-13,2.7,600.0,3710.9,60.39,64.29,17.1
197,80092948,10:03:47,2020-02-13,20.5,6192.0,64533.3,62.78,65.74,122.21
198,80074580,10:09:20,2020-02-13,10.1,1840.0,14278.5,61.84,66.83,60.86
199,71477358,10:10:17,2020-02-13,3.2,582.0,5703.7,61.43,66.25,54.66
200,80092945,10:13:26,2020-02-13,25.2,2524.0,21133.3,55.05,64.03,182.16
201,71438771,10:27:08,2020-02-13,2.5,566.0,3711.2,61.66,65.67,17.1
202,80074581,10:35:39,2020-02-13,429497000.0,5785.0,19076.2,66.62,66.57,1.1
203,71477357,10:37:12,2020-02-13,4.4,756.0,6826.0,60.42,65.5,37.89
204,80074580,10:39:20,2020-02-13,9.1,1860.0,14279.4,63.44,67.79,60.87
205,71477358,10:40:17,2020-02-13,2.9,540.0,5704.0,61.82,66.64,54.66
206,80074580,10:54:20,2020-02-13,8.8,1872.0,14279.9,64.66,68.79,60.87
207,80092945,10:58:26,2020-02-13,19.5,2556.0,21135.2,57.99,65.92,182.18
208,80074581,11:05:39,2020-02-13,0.0,6014.0,19079.1,68.65,68.61,1.11
209,71477357,11:07:12,2020-02-13,4.9,728.0,6826.4,61.15,66.94,37.89
210,71438771,11:12:08,2020-02-13,2.3,563.0,3711.6,63.08,66.86,17.1
211,80074581,11:20:39,2020-02-13,0.0,5820.0,19080.7,67.37,67.37,1.11
212,71477357,11:22:12,2020-02-13,3.8,731.0,6826.6,61.58,66.15,37.89
213,80074580,11:24:21,2020-02-13,10.5,1902.0,14280.8,63.46,68.07,60.88
214,71477358,11:25:17,2020-02-13,3.2,548.0,5704.6,61.94,67.16,54.67
215,80092945,11:28:26,2020-02-13,7.6,1319.0,21136.3,59.88,64.94,182.19
216,71438771,11:42:08,2020-02-13,3.4,592.0,3711.9,62.79,68.0,17.1
217,80074581,11:50:39,2020-02-13,0.5,6204.0,19083.7,69.79,69.85,1.11
218,71477357,11:52:12,2020-02-13,4.4,722.0,6826.9,62.27,67.84,37.9
219,71477358,11:55:17,2020-02-13,3.2,547.0,5704.9,64.2,69.55,54.67
220,71438771,11:57:08,2020-02-13,2.6,555.0,3712.1,63.89,68.09,17.1
221,80074580,12:09:21,2020-02-13,8.8,1878.0,14282.2,64.5,69.16,60.88
222,71477358,12:10:17,2020-02-13,3.5,536.0,5705.0,62.77,68.72,54.67
223,80092945,12:13:27,2020-02-13,48.3,3604.0,21137.8,55.53,66.82,182.21
224,71438771,12:27:08,2020-02-13,5.6,588.0,3712.3,60.14,67.43,17.1
225,80074581,12:35:39,2020-02-13,429497000.0,5797.0,19088.1,68.94,68.94,1.11
226,80074580,12:39:21,2020-02-13,14.1,1890.0,14283.1,62.67,69.08,60.89
227,71477358,12:40:17,2020-02-13,22.7,1303.0,5705.4,54.69,68.64,54.68
228,80092945,12:58:27,2020-02-13,14.1,2257.0,21140.1,60.47,65.89,182.24
229,80074581,13:05:38,2020-02-13,0.2,5967.0,19091.1,68.3,68.34,1.11
230,71438771,13:12:07,2020-02-13,7.4,567.0,3712.8,55.53,66.99,17.11
231,71477357,13:22:11,2020-02-13,3.6,714.0,6828.0,61.9,66.51,37.9
232,71477358,13:25:17,2020-02-13,3.3,552.0,5705.9,62.3,67.94,54.68
233,80092945,13:28:26,2020-02-13,17.9,2012.0,21141.1,58.5,66.15,182.25
234,71438771,13:42:07,2020-02-13,3.9,594.0,3713.1,62.05,66.81,17.11
235,80092945,13:43:26,2020-02-13,54.4,3007.0,21141.7,50.37,65.76,182.25
